,image.name,X.x,Blue.count,red.count,Blue.percentage,red.percentage,total.clusters,average.clusters.32,area,circularity,X.1,X.y,Count_Nuclei,ImageNumber,Texture_AngularSecondMoment_3_0,Texture_AngularSecondMoment_3_135,Texture_AngularSecondMoment_3_45,Texture_AngularSecondMoment_3_90,Texture_Contrast_3_0,Texture_Contrast_3_135,Texture_Contrast_3_45,Texture_Contrast_3_90,Texture_Correlation_3_0,Texture_Correlation_3_135,Texture_Correlation_3_45,Texture_Correlation_3_90,Texture_DifferenceEntropy_3_0,Texture_DifferenceEntropy_3_135,Texture_DifferenceEntropy_3_45,Texture_DifferenceEntropy_3_90,Texture_DifferenceVariance_3_0,Texture_DifferenceVariance_3_135,Texture_DifferenceVariance_3_45,Texture_DifferenceVariance_3_90,Texture_Entropy_3_0,Texture_Entropy_3_135,Texture_Entropy_3_45,Texture_Entropy_3_90,Texture_Gabor_3,Texture_InfoMeas1_3_0,Texture_InfoMeas1_3_135,Texture_InfoMeas1_3_45,Texture_InfoMeas1_3_90,Texture_InfoMeas2_3_0,Texture_InfoMeas2_3_135,Texture_InfoMeas2_3_45,Texture_InfoMeas2_3_90,Texture_InverseDifferenceMoment_3_0,Texture_InverseDifferenceMoment_3_135,Texture_InverseDifferenceMoment_3_45,Texture_InverseDifferenceMoment_3_90,Texture_SumAverage_3_0,Texture_SumAverage_3_135,Texture_SumAverage_3_45,Texture_SumAverage_3_90,Texture_SumEntropy_3_0,Texture_SumEntropy_3_135,Texture_SumEntropy_3_45,Texture_SumEntropy_3_90,Texture_SumVariance_3_0,Texture_SumVariance_3_135,Texture_SumVariance_3_45,Texture_SumVariance_3_90,Texture_Variance_3_0,Texture_Variance_3_135,Texture_Variance_3_45,Texture_Variance_3_90,classification
999,P9 B27-24733-4169,481,35798,98086,3.413963318,9.3542099,181,0.166055046,70.42541436,0.107586051,1078,481,154,398,0.189250233,0.193784151,0.176954513,0.19530865,1.151761256,1.137663427,1.55421362,0.976054611,0.852770165,0.854596365,0.801359343,0.875300592,0.942634441,0.902431717,1.052074086,0.878987327,0.901364161,0.918488005,1.18036897,0.78059063,2.452827798,2.422359623,2.537043466,2.40306801,0.072639473,-0.412579349,-0.432796334,-0.35874508,-0.446007332,0.848971043,0.858982628,0.818693866,0.865061696,0.805817097,0.822595128,0.773500909,0.825618808,6.071556876,6.074692956,6.074665137,6.077224956,1.990938501,1.982444149,2.011848072,1.980423266,14.49397957,14.51059118,14.09408543,14.67826994,3.909826521,3.912874922,3.909664685,3.912785298,Non-Tumor
1000,P9 B27-25164-29040,482,78968,323739,7.530975342,30.87415695,351,0.322018349,68.4985755,0.149118288,1079,482,143,399,0.3115197,0.302085645,0.280407833,0.285256497,0.429384297,0.509140565,0.778629198,0.665496258,0.523006261,0.434597591,0.135305649,0.260409526,0.719935961,0.772331,0.907175274,0.864316917,0.300606931,0.349940299,0.504696319,0.43229173,1.714635215,1.754861005,1.826440877,1.810809583,0.050324984,-0.157614559,-0.114821761,-0.03788448,-0.054424501,0.504272055,0.438718028,0.261002006,0.310424312,0.827012785,0.810446911,0.760753794,0.775089276,9.960867677,9.961075015,9.961059667,9.961256007,1.401421623,1.386005434,1.305212607,1.333549979,1.370988518,1.291842455,1.022302744,1.134137791,0.450218099,0.450502458,0.450727458,0.450276462,Non-Tumor
1001,P9 B27-25739-23378,483,10801,42780,1.030063629,4.079818726,9,0.008256881,82,0.143014375,1080,483,4,400,0.632814238,0.630962259,0.628518298,0.630229021,0.047218375,0.074461768,0.101452264,0.077708933,0.990188706,0.984551501,0.978948251,0.983887256,0.161672608,0.203207935,0.237958247,0.211919704,0.045766816,0.07173166,0.097172801,0.074674637,0.988607828,1.018395377,1.045799525,1.024752722,0.008972694,-0.851490691,-0.816110716,-0.786205175,-0.81023881,0.877389551,0.869348042,0.86139629,0.867773639,0.981769862,0.975887764,0.970679064,0.974580025,3.348852802,3.350712414,3.350712414,3.352244468,0.953224768,0.965767536,0.974969844,0.965407025,9.567696502,9.558955944,9.531965448,9.567860929,2.3949689,2.416288257,2.398737808,2.410557974,Non-Tumor
1002,P9 B27-26731-20410,484,53930,185132,5.143165588,17.65556335,273,0.250458716,81.24908425,0.09175541,1081,484,104,401,0.270148439,0.264105041,0.252838519,0.263690113,0.888216592,1.1142645,1.483558302,1.030086925,0.922646342,0.902989557,0.870842374,0.910326121,0.749805176,0.806597723,0.919819218,0.81771783,0.761797353,0.948406544,1.225281815,0.865578996,2.165910516,2.214348875,2.306936083,2.223723294,0.064449047,-0.518593488,-0.486077661,-0.422626105,-0.479309084,0.883512928,0.871134029,0.842506057,0.868365618,0.867489573,0.854815997,0.826076754,0.850018273,6.120586817,6.125301096,6.125257928,6.123739364,1.832132484,1.848336329,1.887448558,1.853828921,22.07670094,21.85755193,21.48818261,21.94319279,5.739631928,5.740612066,5.73736995,5.739365501,Non-Tumor
1003,P9 B27-26824-12635,485,38096,49622,3.633117676,4.732322693,372,0.341284404,71.95967742,0.077174216,1082,485,121,402,0.474967345,0.46717942,0.456328578,0.474233386,1.338387036,1.697183821,2.009250404,1.359755678,0.852022831,0.812399462,0.777896727,0.849680148,0.793531334,0.853177331,0.914768268,0.804125948,1.156207656,1.451910219,1.692883071,1.170886863,1.762762785,1.806313221,1.853055796,1.770116739,0.066378122,-0.407263447,-0.36795656,-0.325510214,-0.401097681,0.770837486,0.746707747,0.717055813,0.767574318,0.860870104,0.847380307,0.832147548,0.858242297,4.296971604,4.297269582,4.297184205,4.29776261,1.420986924,1.438485416,1.467392672,1.424293015,16.75070375,16.39599586,16.08340637,16.73127308,4.520244834,4.532575183,4.528379727,4.529984364,Non-Tumor
1004,P9 B27-29220-27404,486,41002,238651,3.910255432,22.75953293,176,0.16146789,74.85795455,0.110888283,1083,486,151,403,0.274545943,0.257793102,0.246812727,0.252318084,0.39387989,0.508777955,0.594123792,0.498163565,0.674589575,0.579994125,0.509540799,0.588736842,0.672737642,0.742610083,0.796773615,0.756751031,0.301956501,0.380268153,0.432308614,0.360732546,1.746435106,1.812579556,1.857586896,1.82875583,0.044547645,-0.279947355,-0.2154387,-0.171139404,-0.199275086,0.658555068,0.595407095,0.541954558,0.576939856,0.856543388,0.833871413,0.815571681,0.826230234,10.68564539,10.68610214,10.68610981,10.6849156,1.480699631,1.487574449,1.47662597,1.483734029,2.02693584,1.913938863,1.828597843,1.924438612,0.605700774,0.605417479,0.606414497,0.605885496,Non-Tumor
1005,P9 B27-3237-19787,1066,23113,52456,2.204227448,5.002593994,104,0.095412844,73.73076923,0.109046693,519,519,41,39,0.707154046,0.700320333,0.698755851,0.709089542,0.820891168,1.062707626,1.115451138,0.765212759,0.867021223,0.827680632,0.819124058,0.875890737,0.45362302,0.500124885,0.51726994,0.446342387,0.768409603,0.986408576,1.031666808,0.716773982,0.930455956,0.9605944,0.969619364,0.922408207,0.095067922,-0.493529769,-0.440208016,-0.427015014,-0.503296777,0.676133595,0.647984662,0.639812304,0.680455198,0.933048044,0.92368431,0.920221496,0.934364468,3.38256286,3.379454569,3.379489103,3.379639867,0.817395953,0.836806368,0.841228392,0.811429253,11.52513711,11.27099023,11.21842772,11.56591103,3.082308948,3.091016795,3.082688392,3.086155388,Non-Tumor
1006,P9 B27-32593-22757,487,109440,309328,10.43701172,29.49981689,343,0.314678899,66.57725948,0.17339178,1084,487,120,404,0.231063354,0.235219079,0.212846041,0.217145672,0.431273338,0.423141454,0.654785259,0.555883096,0.868249173,0.870637382,0.799814888,0.829727969,0.730570063,0.72060517,0.872223456,0.817867226,0.299140187,0.299674168,0.424046864,0.364229038,1.963431473,1.954712098,2.061652288,2.026281382,0.046646477,-0.353152487,-0.360166409,-0.270540805,-0.299688156,0.754457428,0.759293768,0.689594447,0.714619704,0.824693067,0.831019287,0.77649458,0.792427253,8.704320596,8.705120002,8.705119043,8.707522879,1.644750894,1.645451542,1.599997073,1.612838316,6.115528437,6.118497222,5.886852851,5.973263221,1.636739172,1.639639707,1.639718297,1.636547202,Non-Tumor
1007,P9 B27-32861-24034,488,47646,304732,4.543876648,29.06150818,148,0.135779817,72.31081081,0.146156401,1085,488,101,405,0.272470074,0.269293763,0.24363793,0.249171152,0.440236479,0.457931912,0.721837495,0.609596903,0.663098728,0.649369599,0.447257974,0.532814086,0.723378371,0.736738622,0.875019799,0.830341015,0.317568637,0.327227065,0.487786152,0.411887834,1.869837686,1.883322946,1.994950686,1.964051824,0.017546352,-0.245731388,-0.232771391,-0.12795799,-0.156798764,0.638618466,0.625436263,0.488698653,0.533067607,0.833117287,0.828064558,0.779169723,0.792682337,9.31082521,9.311603247,9.311633944,9.311824728,1.551674999,1.550922178,1.518126286,1.530475463,2.173197274,2.15410996,1.889985713,2.000050476,0.65333806,0.652008903,0.651860882,0.651340564,Non-Tumor
1008,P9 B27-33859-19909,489,52980,113192,5.052566528,10.79483032,158,0.144954128,69.00632911,0.113917871,1086,489,68,406,0.285554848,0.287580742,0.271448325,0.282370591,0.753269237,0.846873828,1.365095003,0.861648545,0.929558784,0.92080799,0.87234915,0.919435017,0.739714279,0.705073884,0.922021997,0.777786962,0.63903193,0.739006868,1.117322758,0.725579277,2.144913136,2.121119201,2.285229202,2.179317674,0.043922689,-0.539146594,-0.555115699,-0.443465064,-0.515798908,0.891472213,0.896784147,0.853328062,0.883337141,0.867176811,0.879555992,0.822552018,0.858459751,6.002651353,6.001711368,6.001766047,6.003230021,1.811261038,1.797510576,1.845532932,1.822615347,20.63383655,20.54082384,20.0228116,20.52844379,5.343640811,5.349518961,5.343246019,5.346984092,Non-Tumor
1009,P9 B27-4044-15408,1067,27358,56801,2.609062195,5.416965485,75,0.068807339,85.13333333,0.093564784,520,520,34,40,0.637612652,0.627561668,0.627733137,0.63214455,0.464508027,0.755823111,0.771469081,0.642107539,0.927786426,0.882599108,0.880163783,0.900108621,0.415508471,0.516163689,0.513830566,0.485057819,0.435721307,0.697153075,0.712521747,0.595289782,1.088999543,1.159066748,1.158714815,1.135938631,0.070771293,-0.602590867,-0.513051087,-0.514616483,-0.541679807,0.780785838,0.74278918,0.743003091,0.755371743,0.940720792,0.921690082,0.922268607,0.927765959,3.665635904,3.667339447,3.667339447,3.664666993,0.975078705,1.007006417,1.005378054,0.993757273,12.40014991,12.1195591,12.10391313,12.21380399,3.213633197,3.225152258,3.220086725,3.21774541,Non-Tumor
1010,P9 B27-7490-21036,1068,39022,47121,3.721427917,4.493808746,345,0.316513761,70.97971014,0.0839919,521,521,115,41,0.692995265,0.680782996,0.681771081,0.692992721,1.538900855,2.043869149,2.009245607,1.517515954,0.77297249,0.698747715,0.703855613,0.776755607,0.613034034,0.678066191,0.673117219,0.609829781,1.392903427,1.822368433,1.793346172,1.374605568,1.016998319,1.059024722,1.056480059,1.017158464,0.106963029,-0.347196798,-0.279466872,-0.283489793,-0.351071349,0.589727125,0.539658736,0.542980896,0.593088516,0.899008632,0.883573921,0.884617047,0.899771159,3.409967824,3.411110077,3.411118711,3.414763597,0.86723516,0.895419874,0.89313416,0.867293619,12.01799262,11.52527144,11.56002219,12.07757613,3.384426788,3.395198725,3.385642079,3.396842589,Non-Tumor
1011,P9 B27-7514-15190,1069,35737,82029,3.408145905,7.82289505,129,0.118348624,68.93023256,0.126054861,522,522,72,42,0.464942363,0.45805142,0.457980256,0.471209888,1.30217101,1.558057482,1.565371086,1.101969959,0.841440519,0.810239243,0.809357667,0.86566041,0.728404081,0.779281023,0.779440327,0.687124206,1.141951022,1.352635297,1.358771566,0.973967825,1.610539421,1.646782673,1.647387493,1.577471616,0.086468626,-0.439368767,-0.40452056,-0.403289209,-0.470002022,0.772462714,0.752503239,0.752162665,0.788032639,0.875010632,0.863538693,0.863394695,0.88420322,4.470650519,4.469850092,4.469888464,4.467003474,1.373544182,1.391776126,1.390595861,1.35689484,15.1225872,14.86320919,14.85605139,15.30358343,4.109816088,4.105587977,4.112861768,4.105294379,Non-Tumor
1012,P9 B27-7554-23732,1070,18819,39915,1.794719696,3.806591034,84,0.07706422,77.05952381,0.099625411,523,523,20,43,0.777235576,0.771467747,0.768786033,0.776656152,0.605606483,0.780655212,0.884870223,0.621385475,0.870571554,0.833407157,0.811154379,0.867370323,0.374983292,0.412492298,0.433625316,0.383381709,0.574927628,0.736383252,0.831945699,0.588983313,0.740081383,0.765871711,0.778365414,0.74483471,0.072776405,-0.505613131,-0.454474778,-0.430405568,-0.498982696,0.628520259,0.603396185,0.589881912,0.625346961,0.947474065,0.940262916,0.936359948,0.945967268,3.013212766,3.014558138,3.014523604,3.014881818,0.649546317,0.665261208,0.672745025,0.651102183,8.752251047,8.590856524,8.486435312,8.748779014,2.344936653,2.334862267,2.34574104,2.339974953,Non-Tumor
1013,P9 B27-8203-28059,1071,19056,74535,1.817321777,7.108211517,107,0.098165138,64.4953271,0.14011613,524,524,25,44,0.617254524,0.617774716,0.608081553,0.618439541,0.688433521,0.702387953,1.008396638,0.687339312,0.895850907,0.893597263,0.847245343,0.895894926,0.503557261,0.470368358,0.585991962,0.512097357,0.636318118,0.654335556,0.919047179,0.633999266,1.140583859,1.125233221,1.192284108,1.141120967,0.02941133,-0.531590107,-0.548044613,-0.46194226,-0.527829513,0.750032648,0.756915494,0.715306523,0.747625046,0.924342552,0.930431654,0.907877718,0.922702881,3.759888054,3.755324282,3.755376084,3.755434699,0.999662872,0.9954812,1.023187231,0.995882923,12.5315396,12.49987195,12.19430686,12.51738312,3.308464232,3.297168134,3.3043672,3.301273826,Non-Tumor
1014,P9 B27-9346-28187,1072,35962,107169,3.429603577,10.22043228,179,0.164220183,80.93854749,0.110796938,525,525,64,45,0.463052491,0.452485133,0.451832419,0.459596433,0.920220296,1.307484069,1.300611737,1.019781847,0.903309803,0.862658579,0.863381219,0.892873927,0.632024818,0.712303786,0.730242069,0.666731229,0.826429827,1.158076937,1.145698161,0.908918856,1.520611286,1.580256781,1.587918602,1.543411601,0.119418245,-0.519678194,-0.461750028,-0.454408069,-0.497127224,0.810083669,0.782973014,0.779154669,0.800018836,0.897834478,0.880674673,0.876372295,0.890243301,4.826996358,4.828625313,4.828654092,4.827399991,1.323632117,1.355490692,1.357870494,1.335063141,18.11418588,17.73233618,17.739345,18.01903354,4.758922572,4.757254383,4.757966729,4.757330661,Non-Tumor
1015,P9 B28-11013-9554,1073,31889,64515,3.041172028,6.152629852,113,0.103669725,77.88495575,0.120556345,526,526,57,46,0.63032329,0.61953056,0.623216274,0.633779117,1.19472331,1.536297018,1.427354642,1.0481672,0.826662717,0.777393214,0.793187531,0.848279452,0.606843452,0.669362439,0.645482299,0.579734654,1.081389393,1.372100722,1.281825743,0.953383449,1.189081233,1.23309376,1.218564865,1.171167178,0.159523326,-0.417158487,-0.361145134,-0.379885168,-0.444785913,0.683022655,0.647871834,0.660591144,0.69897764,0.901585376,0.887565154,0.892968162,0.907317819,3.657472377,3.660350082,3.660369268,3.662468054,1.017928298,1.044623085,1.035508558,1.009084437,12.58984381,12.26639095,12.3753809,12.76883017,3.453745153,3.446491064,3.461731346,3.457681954,Non-Tumor
1016,P9 B28-11927-9548,1074,31422,58131,2.996635437,5.543804169,123,0.112844037,78.79674797,0.100318411,527,527,75,47,0.633607412,0.624384543,0.6240581,0.636110821,1.190698457,1.513683748,1.517764555,1.120512212,0.833102197,0.787738468,0.787163773,0.842635489,0.610695725,0.669148061,0.669432576,0.598840447,1.075447694,1.350996068,1.353983919,1.013920615,1.175257099,1.214656718,1.215252422,1.164476214,0.126704233,-0.417534961,-0.363622804,-0.363401025,-0.42927124,0.680065965,0.646369575,0.645833595,0.686462658,0.90027099,0.887348555,0.887089819,0.902698674,3.672894604,3.671751207,3.671751207,3.668695672,1.010237242,1.033213229,1.033922171,1.003643706,13.07783158,12.74859088,12.74451008,13.12041542,3.570195257,3.560332065,3.566482607,3.558075107,Non-Tumor
1017,P9 B28-12856-10047,1075,19929,29836,1.900577545,2.84538269,55,0.050458716,72.38181818,0.118618403,528,528,48,48,0.838033321,0.833124549,0.830227528,0.837681895,0.592874824,0.699585876,0.821110259,0.577162785,0.83654975,0.807591446,0.774168439,0.841223938,0.308185629,0.324132382,0.352555217,0.304351128,0.568336561,0.668285075,0.780855529,0.553351717,0.54982593,0.563099189,0.578872841,0.548526516,0.12531429,-0.468778423,-0.434702327,-0.390813822,-0.47579617,0.535228934,0.518751481,0.495658643,0.538548001,0.956953534,0.953357944,0.948414834,0.957403164,2.715516153,2.717244429,2.717244429,2.717139294,0.48983382,0.501250456,0.510488587,0.489767477,6.661504168,6.572205141,6.450680757,6.692985429,1.817486725,1.814252138,1.822057258,1.817744163,Non-Tumor
1018,P9 B28-12901-5993,1076,56559,82182,5.393886566,7.837486267,127,0.116513761,74.59055118,0.128336462,529,529,80,49,0.405002628,0.396417497,0.397629395,0.410386352,1.343185679,1.660849871,1.633776876,1.134335211,0.876579387,0.847537075,0.850021517,0.895768239,0.742802884,0.807902799,0.784260089,0.691282514,1.17745424,1.435384757,1.421727299,1.004535035,1.781596601,1.831551802,1.82106869,1.743953322,0.107519146,-0.487169682,-0.44601144,-0.455193096,-0.518925125,0.826342115,0.80682966,0.811305363,0.839961988,0.872713343,0.857533661,0.863320288,0.884098958,5.165011325,5.169704568,5.169704568,5.16412754,1.54905128,1.573972821,1.56926376,1.53115563,20.42267294,20.12590936,20.15298235,20.63127867,5.439062666,5.44826983,5.443471028,5.440591176,Non-Tumor
1019,P9 B28-14182-7718,1077,61659,119044,5.880260468,11.35292053,201,0.18440367,82.17412935,0.097619894,530,530,118,50,0.331228381,0.321502816,0.322685499,0.336546639,1.791633509,2.274420327,2.229280122,1.571157069,0.829248985,0.783261597,0.787563811,0.850270492,0.902350854,0.974344078,0.961949183,0.842884797,1.501121434,1.875645634,1.845073299,1.337209223,2.011643595,2.066629318,2.058516227,1.970924103,0.102852324,-0.407900707,-0.36424737,-0.37068121,-0.441681355,0.80232657,0.775950017,0.780057945,0.82026918,0.833040461,0.815135628,0.818447633,0.847997202,5.524680919,5.524380756,5.524340466,5.530089794,1.697093007,1.723358842,1.719198791,1.678701888,19.19325333,18.71300784,18.75804064,19.41543543,5.248310995,5.243386641,5.247543347,5.245267896,Non-Tumor
1020,P9 B28-14508-11698,1078,17396,176231,1.659011841,16.80669785,89,0.081651376,84.71910112,0.081495171,531,531,103,51,0.339662053,0.338189033,0.332194889,0.34018589,0.456510927,0.545362279,0.628382805,0.470498439,0.947169609,0.936869418,0.927263186,0.945530512,0.524887969,0.542679132,0.595778319,0.52463873,0.413898131,0.495612888,0.563489077,0.427261027,1.545217387,1.559515194,1.591775563,1.546188284,0.074088571,-0.619591518,-0.606283562,-0.57775255,-0.618120118,0.866311324,0.861930872,0.851931807,0.865650333,0.917873625,0.915122942,0.903397559,0.918257101,6.218595051,6.217562433,6.217527898,6.215628061,1.3941321,1.402495021,1.411306831,1.394970579,16.82199002,16.72956235,16.64655685,16.80509382,4.319316252,4.31716333,4.316598894,4.317079126,Non-Tumor
1021,P9 B28-14987-29631,1079,20552,102879,1.959991455,9.811306,40,0.036697248,69.15,0.120542573,532,532,35,52,0.308628231,0.309797336,0.296912831,0.302457372,0.352012044,0.34653472,0.678638887,0.463295215,0.968750821,0.969237277,0.939757856,0.958870039,0.512028189,0.490180576,0.662387108,0.58416113,0.314138074,0.312587985,0.591499009,0.406329764,1.709319577,1.692780644,1.815351769,1.762932273,0.037678163,-0.646962224,-0.659241068,-0.562448088,-0.604622052,0.897250788,0.900579288,0.870950426,0.884987989,0.915525577,0.920953252,0.881224788,0.898490325,6.492870424,6.48817535,6.488176309,6.49061027,1.5559931,1.553075149,1.578286741,1.570896401,22.17703505,22.1812539,21.8489013,22.06257061,5.634948742,5.631466551,5.636829031,5.633700792,Non-Tumor
1022,P9 B28-15374-32337,1080,67606,225326,6.447410583,21.4887619,193,0.17706422,75.38860104,0.107284584,533,533,105,53,0.18065733,0.170984078,0.147706062,0.156173947,0.553305391,0.645338201,1.062404491,0.811038504,0.883382621,0.864295597,0.77658953,0.829751568,0.735797131,0.787470691,0.950635705,0.872319955,0.431114119,0.490890945,0.761494242,0.58902843,2.112151571,2.164095314,2.31232445,2.246889839,0.093092514,-0.407728293,-0.369102481,-0.257393465,-0.307667222,0.8130107,0.79029003,0.703552485,0.747177137,0.842981329,0.825473537,0.768513536,0.793667297,9.97155152,9.970036674,9.970056819,9.966949911,1.83869933,1.853272676,1.862527516,1.859516323,8.93585568,8.865533009,8.448339382,8.716666782,2.369665706,2.380580413,2.375320194,2.382190812,Non-Tumor
1023,P9 B28-15856-19913,1081,35169,39198,3.353977203,3.738212585,298,0.273394495,83.62751678,0.073955282,534,534,99,54,0.750943384,0.741327605,0.736428095,0.748826463,1.401403534,1.825204496,2.004074091,1.447308666,0.766164082,0.695829213,0.666023271,0.759684478,0.51973633,0.569659133,0.590382897,0.527899259,1.295158278,1.668419368,1.821785483,1.335075233,0.833192708,0.865980362,0.878948781,0.840630808,0.047106024,-0.353507686,-0.290329999,-0.265077754,-0.347037851,0.548925626,0.505361943,0.485648742,0.545478008,0.91826756,0.906861893,0.901637465,0.916439248,3.162699521,3.164232796,3.16425486,3.169492417,0.720404508,0.743935417,0.754331871,0.725714348,10.58470874,10.1758736,9.997165593,10.59775773,2.991528613,3.006191322,2.996252032,3.01217578,Non-Tumor
1024,P9 B28-17157-16037,1082,22948,52103,2.188491821,4.968929291,96,0.088073394,77.19791667,0.087846315,535,535,60,55,0.387832961,0.380405316,0.378857152,0.386371252,0.78663018,1.017778464,1.120203446,0.791659334,0.925722644,0.904004999,0.894342694,0.925255047,0.56290786,0.636004591,0.63990234,0.58159363,0.719672262,0.918938011,1.01237303,0.720295012,1.640336069,1.695072351,1.700443981,1.652072979,0.059303286,-0.59963268,-0.554874744,-0.550607734,-0.590646702,0.868865901,0.853472432,0.851749269,0.865881403,0.912885575,0.89780364,0.897320044,0.908782849,5.508525075,5.517591883,5.517557349,5.510897137,1.466867789,1.492687895,1.498693503,1.471978153,20.3940052,20.18666154,20.08420324,20.39124848,5.294391335,5.302397482,5.300894871,5.29627652,Non-Tumor
1025,P9 B28-18049-26737,1083,25042,96911,2.388191223,9.242153168,96,0.088073394,76.88541667,0.084690469,536,536,59,56,0.526726135,0.519430422,0.515109808,0.522179723,0.617440966,0.835926446,0.990416724,0.699777332,0.932261305,0.908266166,0.891323765,0.923301181,0.45960348,0.541217151,0.574963483,0.513043187,0.575463529,0.767662708,0.904514994,0.644658122,1.305590001,1.362350162,1.387167505,1.342657063,0.072509737,-0.618103777,-0.558415229,-0.531249484,-0.581918166,0.830689196,0.80779225,0.796769031,0.817450861,0.932286307,0.916601865,0.90980066,0.921921478,4.49817026,4.497653105,4.497644471,4.504237191,1.18269586,1.210450482,1.22541937,1.199905855,17.61040273,17.38850497,17.23390241,17.54734102,4.565526558,4.550698971,4.567783743,4.564909363,Non-Tumor
